column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
3327,1000 Block N MAIN ST,18L3694,LOGAN,,,03/06/2018 07:45:04 AM,Saturday,0,03/03/2018 12:00:00 AM,Weapon Offense,836373670,[LCPD] WEAPON OFFENSE,41.7514,"{'type': 'Point', 'coordinates': [-111.834, 41.7514]}",-111.834,Weapons Offense,UT,06/05/2018 03:01:48 PM,
3328,1 Block W 100 N,18L3678,LOGAN,,,03/06/2018 07:45:04 AM,Saturday,17,03/03/2018 05:30:00 PM,Theft,836373654,[LCPD] THEFT,41.7333,"{'type': 'Point', 'coordinates': [-111.836, 41.7333]}",-111.836,Theft,UT,05/29/2018 05:37:27 AM,
3329,400 Block N 300 E,16-L7926,LOGAN,,,05/17/2016 06:50:33 AM,Monday,18,05/16/2016 06:09:01 PM,Susp Person,759704251,[LCPD] SUSP PERSON,41.7389,"{'type': 'Point', 'coordinates': [-111.827, 41.7389]}",-111.827,Pedestrian Stop,UT,06/15/2016 09:10:25 AM,
3330,700 Block N 1500 E,16-L15858,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,7,09/13/2016 07:51:16 AM,Parking Problem,772015420,[LCPD] PARKING PROBLEM,41.7456,"{'type': 'Point', 'coordinates': [-111.797, 41.7456]}",-111.797,Traffic,UT,10/13/2016 09:14:55 AM,
3331,1 Block W 300 N,16-L15860,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,8,09/13/2016 08:20:45 AM,VIN Inspection,772015422,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,10/13/2016 09:14:55 AM,
3332,1700 Block N MAIN ST,16-L16221,LOGAN,,,09/19/2016 07:07:53 AM,Sunday,15,09/18/2016 03:09:44 PM,"Alarm,Intru",772630912,"[LCPD] ALARM,INTRU",41.7649,"{'type': 'Point', 'coordinates': [-111.834, 41.7649]}",-111.834,Alarm,UT,10/18/2016 09:08:21 AM,
3333,900 Block N 600 E,17-L20488,LOGAN,,,02/27/2018 09:19:31 PM,Tuesday,19,11/07/2017 07:31:35 PM,"Accident,PD",835388748,"[LCPD] ACCIDENT,PD",41.7492,"{'type': 'Point', 'coordinates': [-111.819, 41.7492]}",-111.819,Traffic,UT,03/07/2018 06:55:23 AM,
3334,1000 Block N 200 E,17-L21343,LOGAN,,,02/27/2018 09:19:31 PM,Tuesday,18,11/21/2017 06:05:19 PM,"Accident,PD",835388759,"[LCPD] ACCIDENT,PD",41.7501,"{'type': 'Point', 'coordinates': [-111.829, 41.7501]}",-111.829,Traffic,UT,03/07/2018 06:55:23 AM,
3335,1000 Block N MAIN ST,19L1524,LOGAN,,,01/29/2019 08:01:15 AM,Monday,13,01/28/2019 01:56:04 PM,"Accident,N/R",903539992,"[LCPD] ACCIDENT,N/R",41.751,"{'type': 'Point', 'coordinates': [-111.834, 41.751]}",-111.834,Traffic,UT,02/28/2019 06:58:47 AM,
3336,300 Block S RED FOX TRCE,18L19028,LOGAN,,,11/03/2018 06:05:05 AM,Friday,9,11/02/2018 09:38:39 AM,Theft,884531056,[LCPD] THEFT,41.7257,"{'type': 'Point', 'coordinates': [-111.802, 41.7257]}",-111.802,Theft,UT,01/23/2019 06:48:27 AM,
3337,700 Block S MAIN ST,18L12305,LOGAN,,,07/19/2018 06:34:43 AM,Wednesday,12,07/18/2018 12:56:36 PM,Theft,864367776,[LCPD] THEFT,41.7191,"{'type': 'Point', 'coordinates': [-111.835, 41.7191]}",-111.835,Theft,UT,08/14/2018 02:27:38 AM,
3338,600 Block E 800 N,19L2359,LOGAN,,,02/13/2019 07:39:57 AM,Tuesday,14,02/12/2019 02:40:07 PM,"Assist,Citizen",906969809,"[LCPD] ASSIST,CITIZEN",41.7464,"{'type': 'Point', 'coordinates': [-111.818, 41.7464]}",-111.818,Community Policing,UT,03/15/2019 05:11:17 AM,
3339,100 Block N 100 W,16-L7959,LOGAN,,,05/18/2016 06:50:47 AM,Tuesday,10,05/17/2016 10:56:45 AM,Traffic Hazard,759848184,[LCPD] TRAFFIC HAZARD,41.7333,"{'type': 'Point', 'coordinates': [-111.838, 41.7333]}",-111.838,Traffic,UT,07/18/2016 09:15:56 AM,
3340,1100 Block N 230 W,16-L10091,LOGAN,,,06/20/2016 06:55:36 AM,Sunday,0,06/19/2016 12:25:58 AM,Noise Problem,762659804,[LCPD] NOISE PROBLEM,41.7533,"{'type': 'Point', 'coordinates': [-111.84, 41.7533]}",-111.84,Disorder,UT,08/06/2016 09:08:26 AM,
3341,100 Block W 600 S,16-L10092,LOGAN,,,06/20/2016 06:55:36 AM,Sunday,0,06/19/2016 12:26:29 AM,"Assist,Citizen",762659805,"[LCPD] ASSIST,CITIZEN",41.7206,"{'type': 'Point', 'coordinates': [-111.839, 41.7206]}",-111.839,Community Policing,UT,07/19/2016 09:08:18 AM,
3342,400 Block N 780 W,16-L10095,LOGAN,,,06/20/2016 06:55:36 AM,Sunday,1,06/19/2016 01:00:00 AM,Susp Vehicle,762659808,[LCPD] SUSP VEHICLE,41.7398,"{'type': 'Point', 'coordinates': [-111.853, 41.7398]}",-111.853,Vehicle Stop,UT,07/19/2016 09:08:19 AM,
3343,1500 Block N MAIN ST,16-L10094,LOGAN,,,06/20/2016 06:55:36 AM,Sunday,1,06/19/2016 01:30:32 AM,"Alarm,Intru",762659807,"[LCPD] ALARM,INTRU",41.7597,"{'type': 'Point', 'coordinates': [-111.834, 41.7597]}",-111.834,Alarm,UT,07/19/2016 09:08:18 AM,
3344,800 Block N 275 W,16-L15861,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,8,09/13/2016 08:39:38 AM,Animal Problem,772015423,[LCPD] ANIMAL PROBLEM,41.7479,"{'type': 'Point', 'coordinates': [-111.842, 41.7479]}",-111.842,Community Policing,UT,10/13/2016 09:14:56 AM,
3345,1500 Block SUMAC DR,16-L15864,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,9,09/13/2016 09:27:05 AM,"Alarm,Intru",772015426,"[LCPD] ALARM,INTRU",41.7393,"{'type': 'Point', 'coordinates': [-111.798, 41.7393]}",-111.798,Alarm,UT,10/13/2016 09:14:56 AM,
3346,300 Block W GOLF COURSE RD,16-L15867,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,9,09/13/2016 09:44:50 AM,Parking Problem,772015429,[LCPD] PARKING PROBLEM,41.7155,"{'type': 'Point', 'coordinates': [-111.843, 41.7155]}",-111.843,Traffic,UT,10/13/2016 09:14:56 AM,
3347,1000 Block W 600 S,16-L15871,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,10,09/13/2016 10:43:42 AM,Animal Problem,772015434,[LCPD] ANIMAL PROBLEM,41.7207,"{'type': 'Point', 'coordinates': [-111.86, 41.7207]}",-111.86,Community Policing,UT,10/13/2016 09:14:56 AM,
3348,1400 Block N 800 E,19L2361,LOGAN,,,02/13/2019 07:39:57 AM,Tuesday,15,02/12/2019 03:10:29 PM,"Accident,PD",906969811,"[LCPD] ACCIDENT,PD",41.7591,"{'type': 'Point', 'coordinates': [-111.814, 41.7591]}",-111.814,Traffic,UT,03/15/2019 05:11:17 AM,
3349,1000 Block W 200 N,19L835,LOGAN,,,01/16/2019 07:01:17 AM,Tuesday,23,01/15/2019 11:12:12 PM,C/S Drugs,901311139,[LCPD] C/S DRUGS,41.7363,"{'type': 'Point', 'coordinates': [-111.861, 41.7363]}",-111.861,Drugs,UT,02/15/2019 06:33:09 AM,
3350,ORCHARD HEIGHTS DR & EASTRIDGE LN,18L21391,LOGAN,,,12/18/2018 07:15:39 AM,Monday,1,12/17/2018 01:07:50 AM,Animal Problem,894585864,[LCPD] ANIMAL PROBLEM,41.7272,"{'type': 'Point', 'coordinates': [-111.803, 41.7272]}",-111.803,Community Policing,UT,01/17/2019 06:05:06 AM,
3351,1500 Block E 1140 N,18L3625,LOGAN,,,03/04/2018 07:01:16 AM,Saturday,18,03/03/2018 06:19:33 PM,Animal Problem,835882438,[LCPD] ANIMAL PROBLEM,41.752,"{'type': 'Point', 'coordinates': [-111.795, 41.752]}",-111.795,Community Policing,UT,08/31/2018 05:20:57 AM,
3352,800 Block S US 89 & 91,18L3626,LOGAN,,,03/04/2018 07:01:16 AM,Saturday,18,03/03/2018 06:45:42 PM,Susp Incident,835882439,[LCPD] SUSP INCIDENT,41.7155,"{'type': 'Point', 'coordinates': [-111.836, 41.7155]}",-111.836,Community Policing,UT,08/31/2018 05:20:57 AM,
3353,1400 Block N 400 E,18L3644,LOGAN,,,03/05/2018 07:25:30 AM,Sunday,2,03/04/2018 02:07:26 AM,DUI,835979617,[LCPD] DUI,41.7575,"{'type': 'Point', 'coordinates': [-111.824, 41.7575]}",-111.824,Traffic,UT,05/26/2018 05:08:23 AM,
3354,300 Block W 1100 N,18L11446,LOGAN,,,07/06/2018 06:35:58 AM,Thursday,15,07/05/2018 03:34:09 PM,"Assist,Citizen",862101762,"[LCPD] ASSIST,CITIZEN",41.7518,"{'type': 'Point', 'coordinates': [-111.843, 41.7518]}",-111.843,Community Policing,UT,08/04/2018 01:38:46 PM,
3355,300 Block W 880 N,18L16630,LOGAN,,,09/25/2018 06:30:17 AM,Monday,15,09/24/2018 03:35:43 PM,"Assist,Citizen",879029847,"[LCPD] ASSIST,CITIZEN",41.7478,"{'type': 'Point', 'coordinates': [-111.843, 41.7478]}",-111.843,Community Policing,UT,02/01/2019 06:08:11 AM,
3356,1600 Block S 1380 W,18L19560,LOGAN,,,11/13/2018 07:16:04 AM,Monday,8,11/12/2018 08:09:14 AM,Susp Drugs,889446561,[LCPD] SUSP DRUGS,41.702,"{'type': 'Point', 'coordinates': [-111.869, 41.702]}",-111.869,Drugs,UT,02/01/2019 06:07:56 AM,
3357,1500 Block TALON DR,19L3022,LOGAN,,,02/24/2019 07:09:20 AM,Saturday,23,02/23/2019 11:24:07 PM,Noise Problem,907955026,[LCPD] NOISE PROBLEM,41.7041,"{'type': 'Point', 'coordinates': [-111.84, 41.7041]}",-111.84,Disorder,UT,03/26/2019 05:40:01 AM,
3358,500 Block N 200 W,18L21315,LOGAN,,,12/16/2018 07:06:15 AM,Saturday,0,12/15/2018 12:51:35 AM,DUI,894348429,[LCPD] DUI,41.7417,"{'type': 'Point', 'coordinates': [-111.839, 41.7417]}",-111.839,Traffic,UT,01/15/2019 06:51:48 AM,
3359,1000 Block N 510 W,17-L22413,LOGAN,,,01/05/2018 11:15:53 PM,Sunday,13,12/10/2017 01:35:34 PM,Welfare Check,830958605,[LCPD] WELFARE CHECK,41.751,"{'type': 'Point', 'coordinates': [-111.847, 41.751]}",-111.847,Community Policing,UT,03/07/2018 06:55:23 AM,
3360,100 Block E CENTER ST,17-L22742,LOGAN,,,01/05/2018 11:15:57 PM,Friday,19,12/15/2017 07:14:32 PM,Parking Problem,830959168,[LCPD] PARKING PROBLEM,41.7313,"{'type': 'Point', 'coordinates': [-111.832, 41.7313]}",-111.832,Traffic,UT,03/07/2018 06:55:23 AM,
3361,400 Block W 1490 N,16-L5299,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,6,04/05/2016 06:32:22 AM,"Assist,Citizen",755869516,"[LCPD] ASSIST,CITIZEN",41.7594,"{'type': 'Point', 'coordinates': [-111.846, 41.7594]}",-111.846,Community Policing,UT,05/05/2016 09:10:28 AM,
3362,1 Block W 300 N,16-L5312,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,10,04/05/2016 10:20:58 AM,VIN Inspection,755869528,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,05/05/2016 09:10:31 AM,
3363,100 Block S 100 E,16-L5313,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,10,04/05/2016 10:32:49 AM,"Assist,Citizen",755869529,"[LCPD] ASSIST,CITIZEN",41.7279,"{'type': 'Point', 'coordinates': [-111.832, 41.7279]}",-111.832,Community Policing,UT,05/05/2016 09:10:31 AM,
3364,1 Block W 300 N,16-L5314,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,10,04/05/2016 10:43:58 AM,VIN Inspection,755869530,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,05/05/2016 09:10:31 AM,
3365,200 Block S 400 W,16-L5315,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,10,04/05/2016 10:55:23 AM,"Assist,Citizen",755869531,"[LCPD] ASSIST,CITIZEN",41.7271,"{'type': 'Point', 'coordinates': [-111.845, 41.7271]}",-111.845,Community Policing,UT,05/05/2016 09:10:31 AM,
3366,100 Block N MAIN ST,16-L5318,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,11,04/05/2016 11:41:36 AM,Susp Incident,755869534,[LCPD] SUSP INCIDENT,41.7333,"{'type': 'Point', 'coordinates': [-111.835, 41.7333]}",-111.835,Community Policing,UT,05/05/2016 09:10:32 AM,
3367,1 Block E 200 S,16-L5319,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,11,04/05/2016 11:41:51 AM,"Assist,Citizen",755869535,"[LCPD] ASSIST,CITIZEN",41.7277,"{'type': 'Point', 'coordinates': [-111.834, 41.7277]}",-111.834,Community Policing,UT,05/05/2016 09:10:32 AM,
3368,400 Block N MAIN ST,16-L5343,LOGAN,,,04/06/2016 06:44:35 AM,Tuesday,17,04/05/2016 05:21:23 PM,"Accident,PD",755869558,"[LCPD] ACCIDENT,PD",41.7391,"{'type': 'Point', 'coordinates': [-111.835, 41.7391]}",-111.835,Traffic,UT,05/05/2016 09:10:39 AM,
3369,500 Block E 1200 N,16-L8116,LOGAN,,,05/20/2016 06:51:10 AM,Wednesday,0,05/11/2016 12:00:00 AM,Fraud,760011374,[LCPD] FRAUD,41.7533,"{'type': 'Point', 'coordinates': [-111.821, 41.7533]}",-111.821,Theft,UT,06/18/2016 09:40:58 AM,
3370,100 Block S 100 W,17-L22785,LOGAN,,,01/05/2018 11:15:57 PM,Saturday,16,12/16/2017 04:21:44 PM,"Assist,Citizen",830959209,"[LCPD] ASSIST,CITIZEN",41.7279,"{'type': 'Point', 'coordinates': [-111.838, 41.7279]}",-111.838,Community Policing,UT,03/07/2018 06:55:23 AM,
3371,200 Block E 1400 N,17-L22789,LOGAN,,,01/05/2018 11:15:57 PM,Saturday,16,12/16/2017 04:39:58 PM,"Alarm,Intru",830959213,"[LCPD] ALARM,INTRU",41.7575,"{'type': 'Point', 'coordinates': [-111.828, 41.7575]}",-111.828,Alarm,UT,03/07/2018 06:55:23 AM,
3372,1500 Block N MAIN ST,17-L22799,LOGAN,,,01/05/2018 11:16:01 PM,Saturday,18,12/16/2017 06:09:30 PM,Parking Problem,830959222,[LCPD] PARKING PROBLEM,41.7598,"{'type': 'Point', 'coordinates': [-111.835, 41.7598]}",-111.835,Traffic,UT,03/07/2018 06:55:23 AM,
3373,300 Block W 550 N,18L89,LOGAN,,,01/05/2018 11:16:13 PM,Tuesday,22,01/02/2018 10:11:08 PM,Welfare Check,830960245,[LCPD] WELFARE CHECK,41.7422,"{'type': 'Point', 'coordinates': [-111.844, 41.7422]}",-111.844,Community Policing,UT,03/23/2018 11:23:29 AM,
3374,600 Block E 500 N,18L97,LOGAN,,,01/05/2018 11:16:13 PM,Wednesday,7,01/03/2018 07:52:45 AM,Susp Incident,830960253,[LCPD] SUSP INCIDENT,41.7406,"{'type': 'Point', 'coordinates': [-111.818, 41.7406]}",-111.818,Community Policing,UT,03/23/2018 11:23:29 AM,
3375,1 Block W 1000 N,18L1408,LOGAN,,,01/26/2018 07:59:30 AM,Thursday,13,01/25/2018 01:30:00 PM,"Accident,H&R",832566562,"[LCPD] ACCIDENT,H&R",41.7502,"{'type': 'Point', 'coordinates': [-111.836, 41.7502]}",-111.836,Traffic,UT,03/07/2018 06:55:24 AM,
3376,1 Block W 100 N,18L1415,LOGAN,,,01/26/2018 07:59:30 AM,Thursday,23,01/25/2018 11:28:46 PM,Intoxication,832566569,[LCPD] INTOXICATION,41.7333,"{'type': 'Point', 'coordinates': [-111.836, 41.7333]}",-111.836,Liquor,UT,03/07/2018 06:55:52 AM,
3377,1900 Block S US 89 & 91,19L3369,LOGAN,,,03/03/2019 07:41:48 AM,Saturday,3,03/02/2019 03:00:23 AM,Traffic Offense,908723998,[LCPD] TRAFFIC OFFENSE,41.6977,"{'type': 'Point', 'coordinates': [-111.859, 41.6977]}",-111.859,Traffic,UT,04/02/2019 12:46:07 PM,
3378,500 Block W 400 N,18L15896,LOGAN,,,09/14/2018 06:31:49 AM,Thursday,11,09/13/2018 11:11:07 AM,Animal Problem,877681317,[LCPD] ANIMAL PROBLEM,41.7393,"{'type': 'Point', 'coordinates': [-111.848, 41.7393]}",-111.848,Community Policing,UT,10/13/2018 04:23:39 PM,
3379,600 Block S 1580 W,18L8224,LOGAN,,,05/18/2018 06:33:31 AM,Monday,0,01/01/2018 12:00:00 AM,Susp Incident,854506769,[LCPD] SUSP INCIDENT,41.7208,"{'type': 'Point', 'coordinates': [-111.874, 41.7208]}",-111.874,Community Policing,UT,07/05/2018 02:23:26 AM,
3380,1000 Block N MAIN ST,18L14517,LOGAN,,,08/24/2018 06:38:17 AM,Thursday,14,08/23/2018 02:45:48 PM,Theft,868195476,[LCPD] THEFT,41.7503,"{'type': 'Point', 'coordinates': [-111.835, 41.7503]}",-111.835,Theft,UT,02/02/2019 06:47:32 AM,
3381,500 Block N 600 E,18L537,LOGAN,,,01/11/2018 07:59:51 AM,Wednesday,17,01/10/2018 05:54:31 PM,"Accident,PD",831328736,"[LCPD] ACCIDENT,PD",41.7407,"{'type': 'Point', 'coordinates': [-111.819, 41.7407]}",-111.819,Traffic,UT,06/27/2018 05:20:31 PM,
3382,600 Block E 1000 N,19L3034,LOGAN,,,02/25/2019 07:29:56 AM,Sunday,10,02/24/2019 10:54:15 AM,Susp Drugs,908071184,[LCPD] SUSP DRUGS,41.7504,"{'type': 'Point', 'coordinates': [-111.818, 41.7504]}",-111.818,Drugs,UT,03/27/2019 05:29:24 AM,
3383,300 Block W 1700 S,16-L10142,LOGAN,,,06/21/2016 06:55:59 AM,Monday,0,06/20/2016 12:45:50 AM,"Alarm,Intru",762781717,"[LCPD] ALARM,INTRU",41.7027,"{'type': 'Point', 'coordinates': [-111.845, 41.7027]}",-111.845,Alarm,UT,07/20/2016 09:09:23 AM,
3384,1400 Block N MAIN ST,16-L15877,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,12,09/13/2016 12:19:17 PM,"Accident,PD",772015440,"[LCPD] ACCIDENT,PD",41.7582,"{'type': 'Point', 'coordinates': [-111.834, 41.7582]}",-111.834,Traffic,UT,10/13/2016 09:14:56 AM,
3385,500 Block N 100 E,16-L15879,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,12,09/13/2016 12:55:48 PM,"Assist,Citizen",772015442,"[LCPD] ASSIST,CITIZEN",41.7422,"{'type': 'Point', 'coordinates': [-111.832, 41.7422]}",-111.832,Community Policing,UT,10/13/2016 09:14:56 AM,
3386,100 Block W 100 S,16-L15882,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,13,09/13/2016 01:12:52 PM,Susp Incident,772015445,[LCPD] SUSP INCIDENT,41.7295,"{'type': 'Point', 'coordinates': [-111.839, 41.7295]}",-111.839,Community Policing,UT,10/13/2016 09:14:56 AM,
3387,1300 Block N 260 W,16-L15884,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,13,09/13/2016 01:29:59 PM,"Assist,Citizen",772015447,"[LCPD] ASSIST,CITIZEN",41.7576,"{'type': 'Point', 'coordinates': [-111.841, 41.7576]}",-111.841,Community Policing,UT,10/13/2016 09:14:56 AM,
3388,800 Block N MAIN ST,16-L15885,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,13,09/13/2016 01:40:09 PM,"Accident,PD",772015448,"[LCPD] ACCIDENT,PD",41.7466,"{'type': 'Point', 'coordinates': [-111.835, 41.7466]}",-111.835,Traffic,UT,10/13/2016 09:14:56 AM,
3389,300 Block E 300 N,16-L15887,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,14,09/13/2016 02:14:50 PM,"Assist,Citizen",772015450,"[LCPD] ASSIST,CITIZEN",41.737,"{'type': 'Point', 'coordinates': [-111.825, 41.737]}",-111.825,Community Policing,UT,10/13/2016 09:14:56 AM,
3390,1 Block W 300 N,16-L15891,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,14,09/13/2016 02:39:48 PM,"Assist,Citizen",772015443,"[LCPD] ASSIST,CITIZEN",41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Community Policing,UT,10/13/2016 09:14:56 AM,
3391,600 Block S 1580 W,16-L15890,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,14,09/13/2016 02:50:34 PM,Animal Problem,772015453,[LCPD] ANIMAL PROBLEM,41.7197,"{'type': 'Point', 'coordinates': [-111.875, 41.7197]}",-111.875,Community Policing,UT,10/13/2016 09:14:56 AM,
3392,1000 Block N 200 W,16-L15888,LOGAN,,,09/14/2016 07:07:50 AM,Tuesday,14,09/13/2016 02:50:55 PM,Animal Problem,772015451,[LCPD] ANIMAL PROBLEM,41.7511,"{'type': 'Point', 'coordinates': [-111.839, 41.7511]}",-111.839,Community Policing,UT,10/13/2016 09:14:56 AM,
3393,1 Block N 100 E,16-L477,LOGAN,,,01/11/2016 07:45:25 AM,Sunday,11,01/10/2016 11:17:37 AM,Parking Problem,743423171,[LCPD] PARKING PROBLEM,41.7323,"{'type': 'Point', 'coordinates': [-111.832, 41.7323]}",-111.832,Traffic,UT,06/17/2016 09:43:33 AM,
3394,1600 Block S 1380 W,16-L3820,LOGAN,,,03/11/2016 07:48:50 AM,Thursday,18,03/03/2016 06:00:00 PM,Burglary,752353071,[LCPD] BURGLARY,41.7022,"{'type': 'Point', 'coordinates': [-111.869, 41.7022]}",-111.869,Breaking & Entering,UT,04/28/2016 09:08:19 AM,
3395,200 Block N 200 E,16-L3792,LOGAN,,,03/11/2016 07:48:50 AM,Saturday,0,03/05/2016 12:00:00 AM,"Burglary,Vehicl",752353045,"[LCPD] BURGLARY,VEHICL",41.7356,"{'type': 'Point', 'coordinates': [-111.83, 41.7356]}",-111.83,Theft from Vehicle,UT,07/18/2016 09:13:54 AM,
3396,1400 Block SUNDOWN WAY,16-L5567,LOGAN,,,04/09/2016 06:45:09 AM,Friday,15,04/08/2016 03:53:29 PM,VIN Inspection,756102464,[LCPD] VIN INSPECTION,41.7204,"{'type': 'Point', 'coordinates': [-111.872, 41.7204]}",-111.872,Traffic,UT,05/08/2016 09:20:50 AM,
3397,400 Block N MAIN ST,16-L5569,LOGAN,,,04/09/2016 06:45:09 AM,Friday,16,04/08/2016 04:10:24 PM,Parking Problem,756102466,[LCPD] PARKING PROBLEM,41.7402,"{'type': 'Point', 'coordinates': [-111.835, 41.7402]}",-111.835,Traffic,UT,05/08/2016 09:20:50 AM,
3398,200 Block S 400 W,16-L5584,LOGAN,,,04/09/2016 06:45:09 AM,Friday,20,04/08/2016 08:04:18 PM,VIN Inspection,756102480,[LCPD] VIN INSPECTION,41.7277,"{'type': 'Point', 'coordinates': [-111.845, 41.7277]}",-111.845,Traffic,UT,05/08/2016 09:20:54 AM,
3399,600 Block S 80 E,18L3018,LOGAN,,,02/23/2018 07:21:23 AM,Thursday,6,02/22/2018 06:06:10 AM,"Alarm,Intru",834927833,"[LCPD] ALARM,INTRU",41.7206,"{'type': 'Point', 'coordinates': [-111.833, 41.7206]}",-111.833,Alarm,UT,03/25/2018 10:22:12 AM,
3400,1200 Block N 400 W,18L3023,LOGAN,,,02/23/2018 07:21:23 AM,Thursday,8,02/22/2018 08:14:13 AM,"Accident,N/R",834927838,"[LCPD] ACCIDENT,N/R",41.7551,"{'type': 'Point', 'coordinates': [-111.844, 41.7551]}",-111.844,Traffic,UT,03/25/2018 10:22:13 AM,
3401,100 Block N 500 E,18L3653,LOGAN,,,03/05/2018 07:25:30 AM,Sunday,11,03/04/2018 11:50:30 AM,Animal Problem,835979626,[LCPD] ANIMAL PROBLEM,41.7331,"{'type': 'Point', 'coordinates': [-111.822, 41.7331]}",-111.822,Community Policing,UT,09/01/2018 12:29:48 AM,
3402,100 Block N 100 E,18L3654,LOGAN,,,03/05/2018 07:25:30 AM,Sunday,12,03/04/2018 12:12:17 PM,"Assist,Citizen",835979627,"[LCPD] ASSIST,CITIZEN",41.7341,"{'type': 'Point', 'coordinates': [-111.832, 41.7341]}",-111.832,Community Policing,UT,09/01/2018 12:29:48 AM,
3403,1000 Block N MAIN ST,18L3019,LOGAN,,,02/23/2018 07:21:23 AM,Thursday,6,02/22/2018 06:32:19 AM,"Alarm,Intru",834927834,"[LCPD] ALARM,INTRU",41.7503,"{'type': 'Point', 'coordinates': [-111.834, 41.7503]}",-111.834,Alarm,UT,06/05/2018 03:01:48 PM,
3404,200 Block W 780 S,18L3680,LOGAN,,,03/06/2018 07:45:04 AM,Sunday,22,03/04/2018 10:00:00 PM,Crim Mischief,836373656,[LCPD] CRIM MISCHIEF,41.7174,"{'type': 'Point', 'coordinates': [-111.842, 41.7174]}",-111.842,Property Crime,UT,04/05/2018 09:13:19 AM,
3405,200 Block W 600 N,16-L3779,LOGAN,,,03/11/2016 07:48:50 AM,Thursday,0,03/10/2016 12:25:13 AM,"Dispute,Family",752353034,"[LCPD] DISPUTE,FAMILY",41.7429,"{'type': 'Point', 'coordinates': [-111.841, 41.7429]}",-111.841,Family Offense,UT,04/09/2016 09:10:31 AM,
3406,1300 Block N MAIN ST,16-L3781,LOGAN,,,03/11/2016 07:48:50 AM,Thursday,1,03/10/2016 01:53:43 AM,"Alarm,Intru",752353036,"[LCPD] ALARM,INTRU",41.756,"{'type': 'Point', 'coordinates': [-111.834, 41.756]}",-111.834,Alarm,UT,04/09/2016 09:10:32 AM,
3407,1 Block S 400 E,16-L3782,LOGAN,,,03/11/2016 07:48:50 AM,Thursday,4,03/10/2016 04:45:26 AM,Animal Problem,752353037,[LCPD] ANIMAL PROBLEM,41.7303,"{'type': 'Point', 'coordinates': [-111.825, 41.7303]}",-111.825,Community Policing,UT,05/16/2016 09:10:49 AM,
3408,1 Block S 600 W,16-L3784,LOGAN,,,03/11/2016 07:48:50 AM,Thursday,7,03/10/2016 07:00:26 AM,"Alarm,Intru",752353039,"[LCPD] ALARM,INTRU",41.7302,"{'type': 'Point', 'coordinates': [-111.85, 41.7302]}",-111.85,Alarm,UT,04/09/2016 09:10:33 AM,
3409,1 Block W 300 N,16-L3787,LOGAN,,,03/11/2016 07:48:50 AM,Thursday,8,03/10/2016 08:22:01 AM,"Assist,Citizen",752353041,"[LCPD] ASSIST,CITIZEN",41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Community Policing,UT,04/09/2016 09:10:33 AM,
3410,300 Block N MAIN ST,16-L5635,LOGAN,,,04/10/2016 06:45:05 AM,Saturday,15,04/09/2016 03:01:10 PM,"Accident,PD",756171038,"[LCPD] ACCIDENT,PD",41.7371,"{'type': 'Point', 'coordinates': [-111.835, 41.7371]}",-111.835,Traffic,UT,05/09/2016 09:10:32 AM,
3411,500 Block E 800 N,16-L3823,LOGAN,,,03/11/2016 07:48:50 AM,Thursday,16,03/10/2016 04:48:36 PM,"Assist,Citizen",752353074,"[LCPD] ASSIST,CITIZEN",41.7465,"{'type': 'Point', 'coordinates': [-111.82, 41.7465]}",-111.82,Community Policing,UT,04/09/2016 09:10:42 AM,
