incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
134197235,12UV01440,11/28/2012 10:11:16 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,M26,,UTAH VALLEY U,UT,,,40.276143,-111.710803,12/01/2012 09:01:57 AM,12/10/2012 09:01:34 AM,POINT (-111.710803 40.276143),10,Wednesday,Traffic
128872950,12UV01232,10/09/2012 04:10:56 AM,ALARM,Description: Alarm,,BA,,UTAH VALLEY U,UT,,,40.277023,-111.714023,10/12/2012 08:01:28 AM,10/21/2012 08:01:51 AM,POINT (-111.714023 40.277023),4,Tuesday,Alarm
145048667,13UV00253,02/27/2013 06:02:07 PM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,03/02/2013 09:01:55 AM,03/11/2013 08:01:49 AM,POINT (-111.710371 40.278534),18,Wednesday,Community Policing
766273303,16UV01299,07/25/2016 11:07:15 PM,AGENCY ASSIST,Description: Agency Assist,,200 Block N MAIN ST,,VINEYARD,UT,,,40.3005,-111.753,07/28/2016 08:02:22 AM,08/07/2016 10:13:59 AM,POINT (-111.753 40.3005),23,Monday,Community Policing
105219735,12UV00428,03/21/2012 03:03:50 PM,ANIMAL PROBLEM,Description: Animal Problem,,L9,,UTAH VALLEY U,UT,,,443.0070207484,-1228.7497067,04/01/2012 08:01:17 AM,04/10/2012 08:01:09 AM,POINT (-1228.749707 443.007021),15,Wednesday,Community Policing
863822518,18UV01255,07/12/2018 11:07:14 PM,NON-CRIMINAL CIVIL COMPLAINT,Description: Non-Criminal Civil Complaint,,UVBRC,,UTAH VALLEY U,UT,,,40.2736,-111.716,07/15/2018 06:31:46 AM,07/25/2018 10:28:59 AM,POINT (-111.716 40.2736),23,Thursday,Other
771684920,16UV01554,09/07/2016 12:09:58 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,W EVENT CENTER DR,,UTAH VALLEY U,UT,,,40.2789,-111.72,09/10/2016 08:08:23 AM,11/14/2016 04:45:50 PM,POINT (-111.72 40.2789),12,Wednesday,Traffic
134837660,12UV01487,12/04/2012 10:12:32 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/07/2012 09:02:13 AM,12/16/2012 09:03:55 AM,POINT (-111.710371 40.278534),10,Tuesday,Community Policing
117450562,12UV00790,06/19/2012 10:06:45 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,L4,,UTAH VALLEY U,UT,,,40.280683,-111.718292,06/29/2012 08:01:10 AM,07/01/2012 08:01:20 AM,POINT (-111.718292 40.280683),10,Tuesday,Traffic
774585583,16UV01699,09/30/2016 08:09:07 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVUCL,,UTAH VALLEY U,UT,,,40.2792,-111.718,10/03/2016 08:08:24 AM,11/14/2016 04:45:50 PM,POINT (-111.718 40.2792),20,Friday,Traffic
227906475,13UV00799,08/21/2013 04:08:32 PM,AGENCY ASSIST,Description: Agency Assist,,UVL3,,UTAH VALLEY U,UT,,,40.2801,-111.72,08/24/2013 08:02:08 AM,09/01/2013 08:21:21 AM,POINT (-111.72 40.2801),16,Wednesday,Community Policing
103373587,12UV00360,03/06/2012 03:03:55 PM,AGENCY ASSIST,Description: Agency Assist,,GT,,UTAH VALLEY U,UT,,,442.9596907484,-1228.6298767,03/17/2012 08:00:53 AM,03/26/2012 08:01:22 AM,POINT (-1228.629877 442.959691),15,Tuesday,Community Policing
114669528,12UV00726,05/29/2012 02:05:31 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,06/03/2012 08:02:13 AM,06/10/2012 08:01:34 AM,POINT (-111.710371 40.278534),14,Tuesday,Theft
106939870,12UV00475,04/01/2012 07:04:18 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,ROUND,,UTAH VALLEY U,UT,,,442.9334507484,-1228.6552967,04/12/2012 08:00:10 AM,04/21/2012 08:01:10 AM,POINT (-1228.655297 442.933451),7,Sunday,Traffic
831922871,18UV00083,01/16/2018 11:01:33 PM,CS-POSS-MARIJUANA,Description: CS-Poss-Marijuana,,UVL12,,UTAH VALLEY U,UT,,,40.2833,-111.718,01/19/2018 07:16:48 AM,01/30/2018 11:44:09 AM,POINT (-111.718 40.2833),23,Tuesday,Drugs
139442747,13UV00042,01/11/2013 11:01:23 PM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,SC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,01/14/2013 09:01:41 AM,01/22/2013 09:01:46 AM,POINT (-111.714429 40.278784),23,Friday,Disorder
145957233,13UV00286,03/07/2013 02:03:47 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,UCCVL,,UTAH VALLEY U,UT,,,40.279188,-111.718323,03/10/2013 08:19:24 AM,03/19/2013 08:02:30 AM,POINT (-111.718323 40.279188),14,Thursday,Traffic
238985796,13UV00873,09/06/2013 11:09:56 AM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,UVL8,,UTAH VALLEY U,UT,,,40.2819,-111.72,09/09/2013 08:13:43 AM,09/18/2013 08:01:54 AM,POINT (-111.72 40.2819),11,Friday,Other
772635343,16UV01556,09/07/2016 03:09:39 PM,PROPERTY-LOST,Description: Property-Lost,,UVCS,,UTAH VALLEY U,UT,,,40.2791,-111.711,09/19/2016 08:08:31 AM,11/14/2016 04:45:50 PM,POINT (-111.711 40.2791),15,Wednesday,Property Crime
879233249,18UV01755,09/24/2018 03:09:25 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVLI,,UTAH VALLEY U,UT,,,40.2811,-111.716,09/27/2018 06:49:36 AM,09/28/2018 06:29:24 PM,POINT (-111.716 40.2811),15,Monday,Community Policing
829562335,17UV02742,12/19/2017 11:12:52 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,500 Block W 800 SOUTH ST,,OREM,UT,,,40.2826,-111.707,12/22/2017 11:10:12 AM,01/01/2018 07:22:53 PM,POINT (-111.707 40.2826),23,Tuesday,Traffic
829482441,17UV02729,12/18/2017 04:12:20 AM,ALARM,Description: Alarm,,UVNG,,UTAH VALLEY U,UT,,,40.2803,-111.728,12/21/2017 11:10:15 AM,12/31/2017 07:38:27 PM,POINT (-111.728 40.2803),4,Monday,Alarm
138485653,13UV00001,01/01/2013 08:01:59 AM,THEFT-PROPERTY-BUILDING,Description: Theft-Property-Building,,EC,,UTAH VALLEY U,UT,,,40.278596,-111.716967,01/04/2013 09:02:31 AM,01/13/2013 09:01:38 AM,POINT (-111.716967 40.278596),8,Tuesday,Theft
773916672,16UV01643,09/22/2016 09:09:51 PM,TRAFFIC ACCIDENT-INJURY,Description: Traffic Accident-Injury,,26700 Block I15NB,,PROVO,UT,,,40.2489,-111.695,09/25/2016 08:08:16 AM,11/14/2016 04:44:54 PM,POINT (-111.695 40.2489),21,Thursday,Traffic
109450494,12UV00559,04/19/2012 08:04:53 PM,THEFT-PROPERTY-BUILDING,Description: Theft-Property-Building,,PE,,UTAH VALLEY U,UT,,,40.279561,-111.716192,04/30/2012 08:01:09 AM,05/09/2012 08:01:52 AM,POINT (-111.716192 40.279561),20,Thursday,Theft
781161976,16UV01571,09/09/2016 01:09:49 PM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,UVHP,,UTAH VALLEY U,UT,,,40.2801,-111.729,11/14/2016 02:45:02 PM,11/14/2016 04:47:06 PM,POINT (-111.729 40.2801),13,Friday,Disorder
127124630,12UV01131,09/16/2012 10:09:08 AM,ALARM,Description: Alarm,,WB,,UTAH VALLEY U,UT,,,40.277939,-111.713138,09/22/2012 08:01:29 AM,09/28/2012 08:01:26 AM,POINT (-111.713138 40.277939),10,Sunday,Alarm
830828726,18UV00003,01/01/2018 01:01:50 PM,PROPERTY-FOUND,Description: Property-Found,,UVCRY,,UTAH VALLEY U,UT,,,40.2779,-111.714,01/04/2018 07:19:26 AM,01/19/2018 11:16:40 PM,POINT (-111.714 40.2779),13,Monday,Property Crime
134438731,12UV01451,11/29/2012 09:11:05 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/02/2012 09:01:10 AM,12/11/2012 09:01:34 AM,POINT (-111.710371 40.278534),9,Thursday,Community Policing
229037638,13UV00808,08/23/2013 10:08:12 PM,ANIMAL PROBLEM,Description: Animal Problem,,UVADL,,UTAH VALLEY U,UT,,,40.2763,-111.713,08/26/2013 08:02:19 AM,09/04/2013 08:01:52 AM,POINT (-111.713 40.2763),22,Friday,Community Policing
132012219,12UV01354,11/05/2012 10:11:20 AM,TRAFFIC ACCIDENT-INJURY,Description: Traffic Accident-Injury,,W MCKAY DR,,UTAH VALLEY U,UT,,,40.278872,-111.719986,11/08/2012 09:01:10 AM,11/17/2012 09:01:39 AM,POINT (-111.719986 40.278872),10,Monday,Traffic
88199619,11UV01847,11/15/2011 12:11:37 PM,INFORMATION,Description: Information,,POPE,,UTAH VALLEY U,UT,,,40.2780507484,-111.7149167,11/23/2011 09:05:03 AM,11/27/2011 09:05:11 AM,POINT (-111.714917 40.278051),12,Tuesday,Community Policing
745132069,16UV00087,01/14/2016 09:01:41 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,01/17/2016 06:40:22 AM,01/25/2016 09:30:40 AM,POINT (-111.71 40.2785),9,Thursday,Theft
725338293,15UV01031,07/21/2015 08:07:26 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVPRS,,UTAH VALLEY U,UT,,,40.2794,-111.715,07/26/2015 08:20:12 AM,08/03/2015 08:12:55 AM,POINT (-111.715 40.2794),20,Tuesday,Traffic
810045609,17UV01206,06/15/2017 10:06:56 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,06/18/2017 10:06:28 AM,06/28/2017 10:12:52 AM,POINT (-111.71 40.2785),10,Thursday,Community Policing
833955973,18UV00290,02/08/2018 01:02:38 PM,SUSPICIOUS,Description: Suspicious,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,02/12/2018 02:14:28 PM,02/22/2018 06:41:29 AM,POINT (-111.71 40.2785),13,Thursday,Community Policing
98121551,12UV00186,02/03/2012 04:02:44 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,LDS,,UTAH VALLEY U,UT,,,40.2795407484,-111.7137067,02/10/2012 09:05:25 AM,02/15/2012 09:06:08 AM,POINT (-111.713707 40.279541),16,Friday,Theft
840839597,18UV00597,03/28/2018 11:03:29 AM,NON-CRIMINAL CIVIL COMPLAINT,Description: Non-Criminal Civil Complaint,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,03/31/2018 06:04:44 AM,04/11/2018 05:47:14 AM,POINT (-111.71 40.2785),11,Wednesday,Other
841025025,18UV00616,03/30/2018 06:03:24 PM,PROPERTY-FOUND,Description: Property-Found,,UVLA,,UTAH VALLEY U,UT,,,40.2802,-111.717,04/02/2018 06:07:37 AM,04/13/2018 05:05:49 AM,POINT (-111.717 40.2802),18,Friday,Property Crime
87835119,11UV01824,11/11/2011 01:11:28 PM,LEWDNESS,Description: Lewdness,,GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103667,11/18/2011 09:04:56 AM,11/23/2011 09:05:03 AM,POINT (-111.710367 40.278531),13,Friday,Other Sexual Offense
867711819,18UV01473,08/16/2018 10:08:00 PM,CS-POSS PARAPHERNALIA,Description: CS-Poss Paraphernalia,,200 Block N GENEVA RD,,OREM,UT,,,40.3009,-111.734,08/20/2018 03:30:37 PM,08/30/2018 01:55:14 AM,POINT (-111.734 40.3009),22,Thursday,Drugs
79452146,11UV01282,08/31/2011 11:08:21 AM,CITIZEN ASSIST,Description: Citizen Assist,,HANGA,,UTAH VALLEY U,UT,,,40.2171407484,-111.7172367,09/08/2011 08:05:19 AM,09/12/2011 08:04:43 AM,POINT (-111.717237 40.217141),11,Wednesday,Community Policing
810664579,17UV01261,06/22/2017 10:06:18 AM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,UVHP,,UTAH VALLEY U,UT,,,40.2801,-111.729,06/25/2017 11:58:25 AM,07/05/2017 10:13:49 AM,POINT (-111.729 40.2801),10,Thursday,Traffic
711309560,15UV00446,03/27/2015 11:03:46 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVCR,,UTAH VALLEY U,UT,,,40.2819,-111.717,03/30/2015 09:10:11 AM,04/01/2015 09:13:42 AM,POINT (-111.717 40.2819),11,Friday,Theft
59022015,11UV00331,02/25/2011 02:02:17 PM,THEFT-PROPERTY-BUILDING,Description: THEFT-PROPERTY-BUILDING,,GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103667,03/04/2011 08:57:17 AM,06/14/2011 08:32:55 AM,POINT (-111.710367 40.278531),14,Friday,Theft
663184702,15UV00046,01/12/2015 03:01:47 PM,PROPERTY-FOUND,Description: Property-Found,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,01/15/2015 09:17:01 AM,01/24/2015 09:12:32 AM,POINT (-111.71 40.2785),15,Monday,Property Crime
70639009,11UV00788,05/31/2011 02:05:11 PM,SUSPICIOUS,Description: SUSPICIOUS,,SCUP,,UTAH VALLEY U,UT,,,40.2828007484,-111.7206867,06/11/2011 08:27:09 AM,06/14/2011 08:32:58 AM,POINT (-111.720687 40.282801),14,Tuesday,Community Policing
55876210,11UV00041,01/06/2011 05:01:57 PM,CITIZEN ASSIST,Description: CITIZEN ASSIST,,LTQ,,UTAH VALLEY U,UT,,,40.2813407484,-111.7185867,01/19/2011 12:47:52 AM,06/14/2011 08:32:52 AM,POINT (-111.718587 40.281341),17,Thursday,Community Policing
62262568,10UV01078,10/13/2010 01:10:58 PM,CITIZEN ASSIST,Description: CITIZEN ASSIST,,GT,,UTAH VALLEY U,UT,,,40.1847687484,-111.5445867,04/11/2011 11:51:09 PM,04/12/2011 02:31:20 AM,POINT (-111.544587 40.184769),13,Wednesday,Community Policing
710457229,15UV00277,02/24/2015 12:02:56 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVL4,,UTAH VALLEY U,UT,,,40.2807,-111.718,03/20/2015 09:40:28 PM,03/20/2015 10:35:22 PM,POINT (-111.718 40.2807),12,Tuesday,Traffic
400352491,14UV00418,03/27/2014 09:03:12 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,03/30/2014 08:02:55 AM,04/08/2014 09:45:14 AM,POINT (-111.71 40.2785),9,Thursday,Community Policing
68338749,11UV00684,05/09/2011 10:05:23 AM,INFORMATION,Description: INFORMATION,,GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103667,05/21/2011 02:39:35 AM,06/14/2011 08:32:58 AM,POINT (-111.710367 40.278531),10,Monday,Community Policing
295178173,13UV01234,11/15/2013 02:11:33 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVL1,,UTAH VALLEY U,UT,,,40.2762,-111.715,11/18/2013 03:23:17 PM,11/27/2013 09:02:14 AM,POINT (-111.715 40.2762),14,Friday,Traffic
62262790,11UV00295,02/18/2011 12:02:30 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: TRAFFIC ACCIDENT-HIT & RUN,,MT,,UTAH VALLEY U,UT,,,40.2800507484,-111.7293367,04/11/2011 11:51:14 PM,06/14/2011 08:32:55 AM,POINT (-111.729337 40.280051),12,Friday,Traffic
62262757,11UV00105,01/18/2011 10:01:18 AM,DISORDERLY CONDUCT,Description: DISORDERLY CONDUCT,,LTE,,UTAH VALLEY U,UT,,,40.2761907484,-111.7096767,04/11/2011 11:51:11 PM,06/14/2011 08:32:52 AM,POINT (-111.709677 40.276191),10,Tuesday,Disorder
58003624,11UV00242,02/09/2011 05:02:32 PM,CITIZEN ASSIST,Description: CITIZEN ASSIST,,MEB,,UTAH VALLEY U,UT,,,40.2831207484,-111.7191467,02/16/2011 08:56:41 AM,06/14/2011 08:32:52 AM,POINT (-111.719147 40.283121),17,Wednesday,Community Policing
279010478,13UV01134,10/24/2013 09:10:22 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,10/29/2013 08:02:12 AM,11/05/2013 09:02:09 AM,POINT (-111.71 40.2785),9,Thursday,Community Policing
710457180,15UV00239,02/17/2015 10:02:43 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,03/20/2015 09:40:28 PM,03/20/2015 10:35:21 PM,POINT (-111.71 40.2785),10,Tuesday,Community Policing
459040928,14UV00781,06/04/2014 03:06:46 PM,PROPERTY DAMAGE-NON VANDALISM,Description: Property Damage-Non Vandalism,,UVL6,,UTAH VALLEY U,UT,,,40.2813,-111.719,06/07/2014 08:14:53 AM,06/15/2014 08:20:20 AM,POINT (-111.719 40.2813),15,Wednesday,Property Crime Residential
62262672,11UV00005,01/02/2011 06:01:51 AM,ALARM,Description: ALARM,,GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103667,04/11/2011 11:51:11 PM,06/14/2011 08:32:52 AM,POINT (-111.710367 40.278531),6,Sunday,Alarm
382038044,14UV00351,03/07/2014 11:03:22 AM,PROPERTY-FOUND,Description: Property-Found,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,03/10/2014 08:02:44 AM,03/19/2014 08:02:55 AM,POINT (-111.714 40.2788),11,Friday,Property Crime
63446301,11UV00565,04/11/2011 07:04:10 PM,ALCOHOL OFFENSE,Description: ALCOHOL OFFENSE,,EC,,UTAH VALLEY U,UT,,,40.2785907484,-111.7169667,04/23/2011 02:35:16 AM,06/14/2011 08:32:55 AM,POINT (-111.716967 40.278591),19,Monday,Liquor
59552397,11UV00364,03/05/2011 09:03:16 AM,CRIMINAL MISCHIEF,Description: CRIMINAL MISCHIEF,,EC,,UTAH VALLEY U,UT,,,40.1847747484,-111.5452467,03/12/2011 08:57:37 AM,06/14/2011 08:32:55 AM,POINT (-111.545247 40.184775),9,Saturday,Other
613236780,14UV01574,11/13/2014 07:11:05 PM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,UVSTL,,UTAH VALLEY U,UT,,,40.2794,-111.715,11/18/2014 09:04:25 AM,11/25/2014 09:16:55 AM,POINT (-111.715 40.2794),19,Thursday,Disorder
376614749,14UV00317,02/28/2014 04:02:31 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVLDP,,UTAH VALLEY U,UT,,,40.2824,-111.717,03/03/2014 09:02:30 AM,03/11/2014 08:02:48 AM,POINT (-111.717 40.2824),16,Friday,Traffic
55876209,11UV00063,01/11/2011 08:01:08 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: TRAFFIC ACCIDENT-REPORTABLE,,S WOLVERINE WAY,,UTAH VALLEY U,UT,,,40.2761007484,-111.7065267,01/19/2011 12:47:52 AM,06/14/2011 08:32:52 AM,POINT (-111.706527 40.276101),8,Tuesday,Traffic
62262576,10UV01163,10/28/2010 11:10:51 PM,SUSPICIOUS,Description: SUSPICIOUS,,MEB,,UTAH VALLEY U,UT,,,40.2831207484,-111.7191467,04/11/2011 11:51:09 PM,04/27/2011 02:31:42 AM,POINT (-111.719147 40.283121),23,Thursday,Community Policing
347576217,14UV00119,01/22/2014 04:01:27 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,UVL4,,UTAH VALLEY U,UT,,,40.2807,-111.718,01/25/2014 09:10:38 AM,02/03/2014 09:02:17 AM,POINT (-111.718 40.2807),16,Wednesday,Traffic
60606077,11UV00389,03/10/2011 09:03:47 AM,ALARM,Description: ALARM,,BB,,UTAH VALLEY U,UT,,,40.1845637484,-111.5452527,03/22/2011 07:10:37 PM,06/14/2011 08:32:55 AM,POINT (-111.545253 40.184564),9,Thursday,Alarm
651468959,14UV01724,12/30/2014 04:12:12 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVBA,,UTAH VALLEY U,UT,,,40.277,-111.714,01/03/2015 09:03:54 AM,01/11/2015 09:03:56 AM,POINT (-111.714 40.277),16,Tuesday,Community Policing
493142584,14UV00965,07/11/2014 04:07:11 PM,PROPERTY-LOST,Description: Property-Lost,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,07/14/2014 08:15:20 AM,07/23/2014 08:06:06 AM,POINT (-111.71 40.2785),16,Friday,Property Crime
62262637,10UV01343,12/08/2010 07:12:46 PM,INFORMATION,Description: INFORMATION,,LTM,,UTAH VALLEY U,UT,,,40.2801407484,-111.7158667,04/11/2011 11:51:11 PM,06/03/2011 02:34:53 AM,POINT (-111.715867 40.280141),19,Wednesday,Community Policing
62262496,10UV01202,11/09/2010 08:11:58 AM,SUICIDE-ATTEMPT,Description: SUICIDE-ATTEMPT,,CS,,UTAH VALLEY U,UT,,,40.2790607484,-111.7111467,04/11/2011 11:51:09 PM,05/09/2011 02:30:21 AM,POINT (-111.711147 40.279061),8,Tuesday,Death
454500497,14UV00764,05/30/2014 04:05:30 PM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,UVBA,,UTAH VALLEY U,UT,,,40.277,-111.714,06/02/2014 08:03:46 AM,06/11/2014 08:03:04 AM,POINT (-111.714 40.277),16,Friday,Disorder
339778975,14UV00052,01/11/2014 11:01:07 AM,PROPERTY-FOUND,Description: Property-Found,,UVEE,,UTAH VALLEY U,UT,,,40.2761,-111.707,01/16/2014 09:02:24 AM,01/23/2014 09:16:12 AM,POINT (-111.707 40.2761),11,Saturday,Property Crime
618920028,14UV01601,11/20/2014 01:11:12 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVL10,,UTAH VALLEY U,UT,,,40.2838,-111.722,11/24/2014 09:04:04 AM,12/02/2014 09:03:31 AM,POINT (-111.722 40.2838),13,Thursday,Community Policing
243175917,13UV00898,09/11/2013 10:09:42 AM,PROPERTY-FOUND,Description: Property-Found,,UVMEB,,UTAH VALLEY U,UT,,,40.2831,-111.719,09/14/2013 08:01:45 AM,09/23/2013 08:02:54 AM,POINT (-111.719 40.2831),10,Wednesday,Property Crime
62262776,10UV01424,12/31/2010 04:12:50 PM,ALARM,Description: ALARM,,LA,,UTAH VALLEY U,UT,,,40.2802007484,-111.7166667,04/11/2011 11:51:11 PM,06/14/2011 08:32:52 AM,POINT (-111.716667 40.280201),16,Friday,Alarm
583352690,14UV01433,10/14/2014 09:10:38 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,10/17/2014 08:03:50 AM,10/26/2014 08:04:34 AM,POINT (-111.71 40.2785),21,Tuesday,Community Policing
525946928,14UV01094,08/13/2014 10:08:35 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVL6,,UTAH VALLEY U,UT,,,40.2813,-111.719,08/16/2014 08:15:27 AM,08/25/2014 08:04:57 AM,POINT (-111.719 40.2813),22,Wednesday,Traffic
56322038,11UV00114,01/19/2011 03:01:27 PM,ALARM,Description: ALARM,,AB,,UTAH VALLEY U,UT,,,40.2761307484,-111.7072667,01/26/2011 08:51:11 AM,06/14/2011 08:32:52 AM,POINT (-111.707267 40.276131),15,Wednesday,Alarm
641737041,14UV01701,12/18/2014 09:12:10 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,12/21/2014 09:03:47 AM,12/30/2014 09:03:38 AM,POINT (-111.71 40.2785),9,Thursday,Community Policing
272110956,13UV01102,10/17/2013 10:10:02 AM,PROPERTY-FOUND,Description: Property-Found,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,10/20/2013 08:02:07 AM,10/29/2013 08:02:12 AM,POINT (-111.71 40.2785),10,Thursday,Property Crime
62262678,10UV01266,11/18/2010 06:11:44 PM,CITIZEN ASSIST,Description: CITIZEN ASSIST,,LI,,UTAH VALLEY U,UT,,,40.2810907484,-111.7164367,04/11/2011 11:51:11 PM,05/18/2011 02:37:15 AM,POINT (-111.716437 40.281091),18,Thursday,Community Policing
461360653,14UV00797,06/07/2014 05:06:20 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,06/10/2014 08:14:45 AM,06/17/2014 08:20:24 AM,POINT (-111.714 40.2788),17,Saturday,Community Policing
389049926,14UV00375,03/15/2014 03:03:26 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVM28,,UTAH VALLEY U,UT,,,40.2759,-111.707,03/18/2014 08:03:06 AM,03/27/2014 08:02:58 AM,POINT (-111.707 40.2759),15,Saturday,Traffic
62262803,11UV00529,04/04/2011 07:04:18 PM,ALCOHOL OFFENSE,Description: ALCOHOL OFFENSE,,LA,,UTAH VALLEY U,UT,,,40.2802007484,-111.7166667,04/11/2011 11:51:16 PM,06/14/2011 08:32:55 AM,POINT (-111.716667 40.280201),19,Monday,Liquor
423456899,14UV00538,04/18/2014 11:04:49 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVBDL,,UTAH VALLEY U,UT,,,0.156826,-0.154157,04/26/2014 08:14:10 AM,04/30/2014 08:07:31 AM,POINT (-0.154157 0.156826),11,Friday,Community Policing
62262512,10UV01179,10/31/2010 11:10:07 PM,CS-POSS-MARIJUANA,Description: CS-POSS-MARIJUANA,,W MCKAY DR;,,UTAH VALLEY U,UT,,,40.2788707484,-111.7199867,04/11/2011 11:51:09 PM,04/30/2011 02:33:16 AM,POINT (-111.719987 40.278871),23,Sunday,Drugs
310195794,13UV01311,12/05/2013 08:12:44 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,12/08/2013 09:02:28 AM,12/17/2013 09:02:24 AM,POINT (-111.71 40.2785),8,Thursday,Community Policing
62697449,11UV00541,04/06/2011 06:04:14 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: TRAFFIC ACCIDENT-HIT & RUN,,GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103667,04/14/2011 02:32:26 AM,06/14/2011 08:32:55 AM,POINT (-111.710367 40.278531),18,Wednesday,Traffic
497087052,14UV00977,07/15/2014 06:07:42 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVSTL,,UTAH VALLEY U,UT,,,40.2794,-111.715,07/18/2014 08:04:11 AM,07/25/2014 08:16:02 AM,POINT (-111.715 40.2794),18,Tuesday,Theft
62262744,10UV01332,12/06/2010 07:12:08 AM,SUSPICIOUS,Description: SUSPICIOUS,,PS,,UTAH VALLEY U,UT,,,40.2803107484,-111.7051567,04/11/2011 11:51:11 PM,06/03/2011 02:34:53 AM,POINT (-111.705157 40.280311),7,Monday,Community Policing
546000039,14UV01202,09/02/2014 02:09:04 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,UVL3,,UTAH VALLEY U,UT,,,40.2801,-111.72,09/06/2014 08:15:52 AM,09/13/2014 08:08:10 AM,POINT (-111.72 40.2801),14,Tuesday,Traffic
